reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
5cc26558-1b1c-4513-8f69-38b47ac28069,Suhila Khannum,https://play-lh.googleusercontent.com/a/ACg8ocJxITyIoVU_6exr5g3BOmryns20ezjS333rW7DR8VPs86vqdA=mo,okok,5,0,26.05.08.0,16-06-2026 16:56,Thank you for your support! We're delighted to know you're enjoying the app. Your feedback motivates us to keep improving.,16-06-2026 17:11,26.05.08.0
ef058e87-5d6e-4eb4-8f5a-41743b517c57,Nageswari Sounthirapandian,https://play-lh.googleusercontent.com/a-/ALV-UjUh5gGG55Y3DzHkA3hNBSwk_KfRApPotNzF8faZ21FoKuFNO9JzdA,nice 👍,5,0,26.05.08.0,16-06-2026 16:55,We're glad to hear you had a great experience. Thank you for taking the time to rate us and share your feedback.,16-06-2026 17:10,26.05.08.0
4de5c6e4-1733-49ba-a20d-2410f696378b,K Ankitha,https://play-lh.googleusercontent.com/a/ACg8ocLm6bjBKAM-0Lr-7WAVYgQabcUDBa1zr-LNqlukN7emK-mZpg=mo,y. by m X de,4,0,26.05.22.0,16-06-2026 16:54,,,26.05.22.0
8eb38790-d420-49d0-a8ea-4743378e461f,Moumita Santra,https://play-lh.googleusercontent.com/a-/ALV-UjXj8_l-xt4uX1cgOQ9fT5FEb3iF9DJLx5Gf6VkqhECIdx4Y7dxz,excellent,5,0,26.05.22.0,16-06-2026 16:53,Thank you for the wonderful rating! We're happy that our app is helping you. We look forward to serving you even better.,16-06-2026 17:11,26.05.22.0
d798fd03-c0eb-440a-829c-209fa017de17,Arpit Actor,https://play-lh.googleusercontent.com/a/ACg8ocJL5Bl1HEjJDe7J42UVESRkxisa3bnaqeotQQ2mOXV7YaSeFQ=mo,bahaut achha app hai phonpay,5,0,,16-06-2026 16:48,Your support means a lot to us. Thanks for the positive review and for being a valued user.,16-06-2026 17:10,
21449b95-fab4-4029-ba6f-809d0c49730c,Sujay,https://play-lh.googleusercontent.com/a-/ALV-UjUgpTy3-tXOBISYwbYS3wF07OUTLolbptgAsaWPU5Jzj3-jcpX7,"Very good app.Personaly, I really like it.",5,0,26.05.22.0,16-06-2026 16:41,We're glad to hear you had a great experience. Thank you for taking the time to rate us and share your feedback.,16-06-2026 17:10,26.05.22.0
c0418f53-d0f4-4e57-9125-978dcbabe5e1,Zain Umar,https://play-lh.googleusercontent.com/a-/ALV-UjUPXwXcX07G0APecDIPIPpK0ZMXG4Kx_0W3Rvax4LAPOSQwoH47,phone pay,5,0,,16-06-2026 16:40,,,
86b534e3-c897-4e23-a988-7afb1c3672c0,Shay bhi,https://play-lh.googleusercontent.com/a/ACg8ocKVcLLNeD1EzM6FIx0ydTvyrXiVYd_pQNkNMu7NZhj-uefpVw=mo,ok,5,0,26.05.08.0,16-06-2026 16:40,,,26.05.08.0
3a94d06d-7967-4615-8ffe-736714ecd813,Sarojkumar sah,https://play-lh.googleusercontent.com/a/ACg8ocI06kwbm5iXKVrUORSK8EM3JikQXQFaIurfZynCeA_jMx7Nsw=mo,good,5,0,26.05.08.0,16-06-2026 16:40,Your support means a lot to us. Thanks for the positive review and for being a valued user.,16-06-2026 17:10,26.05.08.0
92059995-63fb-47a7-bb1b-ca934b6ac19a,Akshita Makwana,https://play-lh.googleusercontent.com/a/ACg8ocKVxnDnuvHW6rQS-BmEx55GOu-E2LXH-_E5mSFzNOjemQuOtQ=mo,very good,5,0,26.05.22.0,16-06-2026 16:39,Thank you for your support! We're delighted to know you're enjoying the app. Your feedback motivates us to keep improving.,16-06-2026 17:10,26.05.22.0
7e48f221-3580-4e2f-8951-cf036cd0b7cb,mk chauhan,https://play-lh.googleusercontent.com/a/ACg8ocJb8Ow9O4iRw97hVBWr0TR0EhS4cEGTU3QvYBCOpii9lGOaXg=mo,👍,5,0,26.05.22.0,16-06-2026 16:39,Your support means a lot to us. Thanks for the positive review and for being a valued user.,16-06-2026 17:10,26.05.22.0
7a1b18bd-cb94-40cc-a0e7-5b35a1b44009,Sohana Shaikh,https://play-lh.googleusercontent.com/a/ACg8ocLhtxTPmkRVZeoKa6GsNdoGoXInIHTEkxLbaG_yaUZHNuVx8w=mo,bhai mera to khulta hi nhi 🥹🥹🥹,1,0,,16-06-2026 16:36,,,
aecda457-f65f-4546-8efd-c5d18bf5910d,Praveen Patel,https://play-lh.googleusercontent.com/a-/ALV-UjUBQeFo_Y9Mf63kxA-hPnWwM9dxJJp7h5Lly3LCCbJHw75mo-Yg,super,5,0,26.05.08.0,16-06-2026 16:33,Thank you for your support! We're delighted to know you're enjoying the app. Your feedback motivates us to keep improving.,16-06-2026 17:11,26.05.08.0
79f11cdc-7239-4823-9991-9245ebfdb664,Akhil Sharma,https://play-lh.googleusercontent.com/a/ACg8ocLLjEaPiNefwYRzlhfOrbCThGGS5UydHeQ1Ti5wnVIHjdYhBE8=mo,good,5,0,26.05.08.0,16-06-2026 16:32,Your support means a lot to us. Thanks for the positive review and for being a valued user.,16-06-2026 17:10,26.05.08.0
ce246c01-92a2-4d73-b2b1-63ee714361d9,Siddappaa Kukanur,https://play-lh.googleusercontent.com/a/ACg8ocIRYsSNHqoqdJ2GLzeWqgOA0ObwZJN4VT6V0wmxHOnHKCu_Jg=mo,siddappaa.,5,0,,16-06-2026 16:32,Your support means a lot to us. Thanks for the positive review and for being a valued user.,16-06-2026 17:10,
09c86f8c-6267-4c8b-be83-0d02b883db26,Gupta Arvind,https://play-lh.googleusercontent.com/a/ACg8ocJeOR_oxtETDvXZEtW78CDkudk0U1gbhKGEkO67GgBMYO1uKA=mo,nice,5,0,26.05.08.0,16-06-2026 16:31,Thank you for your support! We're delighted to know you're enjoying the app. Your feedback motivates us to keep improving.,16-06-2026 17:11,26.05.08.0
49b76553-ee01-432d-87de-729b239f38c4,Rudresh Hiremath,https://play-lh.googleusercontent.com/a-/ALV-UjVn7xDZKrI10LLnYsoVHxhwwSMvtKsa6YTf0zE_kV-9VJrw1s7f,fast payment nice transaction,5,0,26.05.08.0,16-06-2026 16:29,Thank you for the wonderful rating! We're happy that our app is helping you. We look forward to serving you even better.,16-06-2026 17:10,26.05.08.0
b5f33b55-3d79-4b36-9a9e-83a696d6b045,kamal hassan,https://play-lh.googleusercontent.com/a-/ALV-UjVq9KmcZzH70Ce0e5C2T2Wjz8ftyz4TsGoU0uRB4pQ1detB0FTsxg,xD tees dr y,5,0,26.05.08.0,16-06-2026 16:26,Your support means a lot to us. Thanks for the positive review and for being a valued user.,16-06-2026 17:10,26.05.08.0
97a25907-10ac-465a-aaa3-343ee60c1428,Soni Yadav,https://play-lh.googleusercontent.com/a-/ALV-UjXx0wTIV4yqADZOVOctzrc7daA_7yxUnAd1n4e5YfZmUrEbTj9K,soo buty,5,0,,16-06-2026 16:25,,,
01dc1b1c-eff7-4111-b553-6d70f794b7b6,Rinki Kumari,https://play-lh.googleusercontent.com/a-/ALV-UjXtwpSDfzDrbOTCzMHEskd5JtRCcNK-TTd4oOLj7t53rvOWI6Y,very useful 👌,5,0,,16-06-2026 16:24,Thank you for your support! We're delighted to know you're enjoying the app. Your feedback motivates us to keep improving.,16-06-2026 17:10,
389c23f0-52d4-49d9-bea7-1a23b04d9865,Mohini Tiwari,https://play-lh.googleusercontent.com/a/ACg8ocK1PgemK1kcmT5ka4-OKVh8RC-945Vl51PmT_CEjCuKFwsc5w=mo,very nice,5,1,26.05.08.0,16-06-2026 16:20,We're glad to hear you had a great experience. Thank you for taking the time to rate us and share your feedback.,16-06-2026 17:10,26.05.08.0
3507add3-a12c-47f8-b8c2-06d36e059f33,Bhaskar Seerapu,https://play-lh.googleusercontent.com/a/ACg8ocKVQDpgASZl-13f1kTOWJAkSkwzqNc7IHkIDfh72HlBtl-6=mo,good,5,0,26.05.22.0,16-06-2026 16:17,Thank you for your support! We're delighted to know you're enjoying the app. Your feedback motivates us to keep improving.,16-06-2026 17:10,26.05.22.0
d51cc64f-4228-4e4c-b716-741ac421b295,Abhinav Suryavanshi,https://play-lh.googleusercontent.com/a-/ALV-UjWES9sYcZkYJRYyjHsmHVktZ6176ZdiO5OTpqiwd4Vxw_BZyG4,🙏,5,0,26.05.22.0,16-06-2026 16:17,Thank you for your support! We're delighted to know you're enjoying the app. Your feedback motivates us to keep improving.,16-06-2026 17:10,26.05.22.0
95409a3f-8bef-4ebb-bf5c-5e4e91e47a57,Purvi Agarwal,https://play-lh.googleusercontent.com/a-/ALV-UjVM0YNIuCc9G2sZ2I4lyKYnBdCfHoQrOHRM51GT-iA-xRgRL_I,good outstanding,5,0,,16-06-2026 16:15,Your support means a lot to us. Thanks for the positive review and for being a valued user.,16-06-2026 17:10,
027119f8-1504-40d1-9ccd-d966f0d679d5,Saurav Dhariwal,https://play-lh.googleusercontent.com/a/ACg8ocJ4WMjds65o4S6hF2W1fGF5p4hbN4n91LZE2zpXy2CVuSXsrQ=mo,good experience,5,0,25.03.21.0,16-06-2026 16:10,We're glad to hear you had a great experience. Thank you for taking the time to rate us and share your feedback.,16-06-2026 17:10,25.03.21.0
ce4c7867-92c9-42b8-87a1-4960c3162259,Nafisa Rahmat Rahamat,https://play-lh.googleusercontent.com/a/ACg8ocIXBt6hggxTiISe8lXcJxSyfp8WUomXnopuq779lm0e0qDTXw=mo,Good,5,0,,16-06-2026 16:08,Your support means a lot to us. Thanks for the positive review and for being a valued user.,16-06-2026 17:10,
d8d82a71-899e-44d5-937b-6d6a716fc79e,Manjeet Dhurve,https://play-lh.googleusercontent.com/a/ACg8ocKtavDLXKp_bL9Tc8tXTg2vW0kxz2rdhjK7aVn0RYFGzJatEw=mo,good,5,0,26.05.08.0,16-06-2026 16:07,We're glad to hear you had a great experience. Thank you for taking the time to rate us and share your feedback.,16-06-2026 17:11,26.05.08.0
57b1e851-1f1f-438a-877d-01f2cdd67b28,Naninans 0206,https://play-lh.googleusercontent.com/a/ACg8ocJFpOSmN-B-_igCGNcyvqTKyHfNX26z36qg7-o_ZWDKC4jBuQ=mo,very fast very nice,5,0,26.05.22.0,16-06-2026 16:06,We're glad to hear you had a great experience. Thank you for taking the time to rate us and share your feedback.,16-06-2026 17:10,26.05.22.0
c058d91c-24b4-436b-8c04-149c7b3774dd,mahesh gandhe,https://play-lh.googleusercontent.com/a-/ALV-UjVnU6igumx83_Tv-28IRfRKvLqxc0xhqdMy6oEVtT_VJvL-F-k,good,5,0,26.05.08.0,16-06-2026 16:05,Thank you for the wonderful rating! We're happy that our app is helping you. We look forward to serving you even better.,16-06-2026 17:10,26.05.08.0
59361b7e-770e-496d-83c6-4ec3a0a650d0,Shrikant Kolhe,https://play-lh.googleusercontent.com/a-/ALV-UjVcOw8SDA4vSJZyPjxlkQaBRnRQ-PpgeHLNzR0zXEQCyPArRxvd,good,5,0,26.05.08.0,16-06-2026 15:55,Thank you for the wonderful rating! We're happy that our app is helping you. We look forward to serving you even better.,16-06-2026 17:11,26.05.08.0
1097104e-f10a-4634-a908-0e59e273a781,Chathura H Gowda,https://play-lh.googleusercontent.com/a/ACg8ocKiqhGYrfzxAgOKPvBkhGJDvO9zLCjYwOLNuuxEAj5quhpS5Q=mo,beautiful,5,0,26.05.22.0,16-06-2026 15:53,We're glad to hear you had a great experience. Thank you for taking the time to rate us and share your feedback.,16-06-2026 17:10,26.05.22.0
1c3a1166-3aa0-4db8-8aad-bb92e838277a,MOHAMMED Ali,https://play-lh.googleusercontent.com/a/ACg8ocISrgcB-UbNpMUsJJr55Q8RLfE7mvYn8h1ifeewn6XGjhnEtA=mo,AFJAL AIL,5,0,,16-06-2026 15:52,Thank you for the wonderful rating! We're happy that our app is helping you. We look forward to serving you even better.,17-06-2026 08:55,
8d68684b-76dd-44a1-80d7-caa6d5a50036,Sandipan Ghosh,https://play-lh.googleusercontent.com/a-/ALV-UjXyLUdDZiWtL2FPE0k_hSFZlvOpmXx5LUdg7jLjlWsTUDwctpfS,wow,5,0,26.05.22.0,16-06-2026 15:46,Thank you for your support! We're delighted to know you're enjoying the app. Your feedback motivates us to keep improving.,16-06-2026 17:10,26.05.22.0
d28f481e-9564-4ea1-ab0a-11371bd302df,Asif baig Asif baig,https://play-lh.googleusercontent.com/a/ACg8ocK-IwL4mXWtdDjl48VkwP_vtVZVxFiVPEd-_RObwVZnxv0xHA=mo,good,4,0,26.05.08.0,16-06-2026 15:41,Thank you for your support! We're delighted to know you're enjoying the app. Your feedback motivates us to keep improving.,16-06-2026 17:10,26.05.08.0
039ad70d-e0b4-424e-98ff-2469d901a1cf,Abdul bari,https://play-lh.googleusercontent.com/a-/ALV-UjWOcF-c2XvDm9ktqpBrnbxrUIHF43O_kklE8v5arkiv53DCSWBiIw,unbelievable,5,0,26.04.24.0,16-06-2026 15:34,,,26.04.24.0
cd02b1d5-50d3-4920-ad19-1f0c8f9ef87a,akash tandel,https://play-lh.googleusercontent.com/a-/ALV-UjVNZpAqbbY2d41YRis9VpovxOQpRcjvqZy1IrkuZr1wsk-Xdg-C,nice 👍,5,0,26.05.08.0,16-06-2026 15:34,Your support means a lot to us. Thanks for the positive review and for being a valued user.,16-06-2026 17:10,26.05.08.0
eb4e5357-4002-4925-a891-fe6f7fefcf7b,Sunil Dehury,https://play-lh.googleusercontent.com/a/ACg8ocIMiLNJhow6Ha40bsHZzDWJOKYoNfX8ZFFraSOQTC2K3LJ4zI0=mo,best,5,0,23.06.09.0.3,16-06-2026 15:33,Thank you for the wonderful rating! We're happy that our app is helping you. We look forward to serving you even better.,16-06-2026 17:10,23.06.09.0.3
ad4adc41-5368-4756-aed2-e3762dc8b028,Megha P,https://play-lh.googleusercontent.com/a-/ALV-UjUyoKfHxcwStAuS3fyoqg2zKLfa-6SWzSS14cumJdiQQtH9B9tX,good,4,0,26.04.10.0,16-06-2026 15:32,We're glad to hear you had a great experience. Thank you for taking the time to rate us and share your feedback.,16-06-2026 17:10,26.04.10.0
1f98f35d-e8f0-4969-940f-13f78b2246d4,Parvathi mahapatra,https://play-lh.googleusercontent.com/a/ACg8ocLXytCYO0j-u5dtXJQAsme3zQvFJ-d0BrTbrY4QM9lqMeSnrQ=mo,nice,5,0,26.05.08.0,16-06-2026 15:32,Your support means a lot to us. Thanks for the positive review and for being a valued user.,16-06-2026 17:11,26.05.08.0
d578d895-c23e-4560-8e2d-863d9429b0bb,Yashwanth Gowda,https://play-lh.googleusercontent.com/a/ACg8ocIumi4FPXUPN5UnOyNhLbJ0KozhccDonGb_vD4vJ2UcgaS-Tw=mo,ok,5,0,26.05.08.0,16-06-2026 15:28,,,26.05.08.0
5033c6df-3e5e-442e-9802-19c1c06d19b9,MAYUR YENNAWAR,https://play-lh.googleusercontent.com/a-/ALV-UjVC4AwvCYC_hp2Kt9XhV3vJUruLLNZV7ZoDhYYGYYt_NdyRtpJ53Q,"I have been using this app for the past five years; PhonePe has become an integral part of my life. My money has never gotten stuck while using it, and it is very easy to use. I feel there should be a new feature added: the transaction history—showing details like amounts received and payments made—should be visible right at the top corner. Thank you.",5,1,26.05.22.0,16-06-2026 15:26,Thank you for your support! We're delighted to know you're enjoying the app. Your feedback motivates us to keep improving.,16-06-2026 17:10,26.05.22.0
da9747d5-ebee-4182-bc25-277ff36b0d51,Vaishu Vaishu,https://play-lh.googleusercontent.com/a/ACg8ocJyNFJqKGHp4a8rV4SnzQez675xN_EOrNIjWw9x-wScrUOFaQ=mo,ok,5,0,26.05.22.0,16-06-2026 15:14,,,26.05.22.0
104507d7-1cba-4d80-9670-952b59dd164c,Alkesh Soni,https://play-lh.googleusercontent.com/a-/ALV-UjUyCHJhDozauhV1JW5EHs4Qw4hmgfyZjtbAz7qipc7rFVbpV5I,Too good,5,0,26.05.08.0,16-06-2026 15:08,Your support means a lot to us. Thanks for the positive review and for being a valued user.,16-06-2026 17:10,26.05.08.0
642e781f-6136-48fb-8fce-decd781f939b,Binod Hansda,https://play-lh.googleusercontent.com/a/ACg8ocIr7RrmWYWeQU-dnA8CvptNg2Acv64kI4xLxc0wsOf77DMERA=mo,BinodkumarHansda,5,0,,16-06-2026 15:06,,,
4ac0c431-9477-42f3-a7ac-0440a97026b0,Mangala bhoyar,https://play-lh.googleusercontent.com/a/ACg8ocLAZO3crJqy7FaHDewXaVO9CpwcwEGQwg7ELiFx8qVKU6c-6Q=mo,good aap for payment,5,0,26.02.27.0,16-06-2026 15:05,Thank you for your support! We're delighted to know you're enjoying the app. Your feedback motivates us to keep improving.,16-06-2026 17:10,26.02.27.0
